consumption,meter_id,reading_date_time
47,12864,2018-12-31 01:00
122.9218,8731,2018-12-31 01:00
71,12805,2018-12-31 01:00
55.1343,12853,2018-12-31 01:00
48.9,8754,2018-12-31 01:00
51.7,8719,2018-12-31 01:00
55.819,12781,2018-12-31 01:00
132.6207,12831,2018-12-31 01:00
75,8743,2018-12-31 01:00
44.8961,8732,2018-12-31 01:00
71.4,12807,2018-12-31 01:00
22.328,53364,2018-12-31 01:00
49,12570,2018-12-31 01:00
146.4367,12811,2018-12-31 01:00
83.9,8733,2018-12-31 01:00
45.5677,12825,2018-12-31 01:00
48,8740,2018-12-31 01:00
0,8763,2018-12-31 01:00
122.488,12870,2018-12-31 01:00
37.1,8762,2018-12-31 01:00
99.5,8749,2018-12-31 01:00
64.7,12841,2018-12-31 01:00
229.8333,8745,2018-12-31 01:00
0,12833,2018-12-31 01:00
155.896,8722,2018-12-31 01:00
63.5,12787,2018-12-31 01:00
90.14,12862,2018-12-31 01:00
53.7,8759,2018-12-31 01:00
112.2063,12858,2018-12-31 01:00
59.8,8757,2018-12-31 01:00
66,12791,2018-12-31 01:00
74.6,8723,2018-12-31 01:00
78.3762,8729,2018-12-31 01:00
92.8,12801,2018-12-31 01:00
78.544,12821,2018-12-31 01:00
48.3,8738,2018-12-31 01:00
101.6664,8766,2018-12-31 01:00
44.2,12878,2018-12-31 01:00
0,8751,2018-12-31 01:00
42.2,12845,2018-12-31 01:00
77.9928,12817,2018-12-31 01:00
48.3,8736,2018-12-31 01:00
31.9348,12874,2018-12-31 01:00
35.2,14933,2018-12-31 01:00
31,14939,2018-12-31 01:00
66.2,14937,2018-12-31 01:00
78.8733,8756,2018-12-31 01:00
61.7,14941,2018-12-31 01:00
67.324,83336,2018-12-31 01:00
37.6,83335,2018-12-31 01:00
66.0344,195635,2018-12-31 01:00
56.9,195634,2018-12-31 01:00
44.655,8718,2018-12-31 01:30
47.7,12779,2018-12-31 01:30
66.8585,12849,2018-12-31 01:30
71.8,8752,2018-12-31 01:30
101.6368,12797,2018-12-31 01:30
55.8,8726,2018-12-31 01:30
89.538,8742,2018-12-31 01:30
56.6,12827,2018-12-31 01:30
98.75,8725,2018-12-31 01:30
85.3,12793,2018-12-31 01:30
56.0432,8761,2018-12-31 01:30
47.6,12864,2018-12-31 01:30
134.0959,8731,2018-12-31 01:30
69.3,12805,2018-12-31 01:30
110.2675,12853,2018-12-31 01:30
48.5,8754,2018-12-31 01:30
52.4,8719,2018-12-31 01:30
55.819,12781,2018-12-31 01:30
99.4661,12831,2018-12-31 01:30
73.5,8743,2018-12-31 01:30
112.2393,8732,2018-12-31 01:30
69.8,12807,2018-12-31 01:30
22.328,53364,2018-12-31 01:30
49.1,12570,2018-12-31 01:30
157.7007,12811,2018-12-31 01:30
82,8733,2018-12-31 01:30
56.9604,12825,2018-12-31 01:30
49.1,8740,2018-12-31 01:30
0,8763,2018-12-31 01:30
100.2183,12870,2018-12-31 01:30
36.5,8762,2018-12-31 01:30
88.4444,8749,2018-12-31 01:30
61.6,12841,2018-12-31 01:30
251.7222,8745,2018-12-31 01:30
0,12833,2018-12-31 01:30
167.031,8722,2018-12-31 01:30
64.3,12787,2018-12-31 01:30
11.2671,12862,2018-12-31 01:30
51.5,8759,2018-12-31 01:30
134.6478,12858,2018-12-31 01:30
57,8757,2018-12-31 01:30
55,12791,2018-12-31 01:30
73.2,8723,2018-12-31 01:30
78.3762,8729,2018-12-31 01:30
91.5,12801,2018-12-31 01:30
67.324,12821,2018-12-31 01:30
47.1,8738,2018-12-31 01:30
90.3694,8766,2018-12-31 01:30
45.6,12878,2018-12-31 01:30
0,8751,2018-12-31 01:30
41.9,12845,2018-12-31 01:30
0,12817,2018-12-31 01:30
46.7,8736,2018-12-31 01:30
63.8685,12874,2018-12-31 01:30
34.1,14933,2018-12-31 01:30
30.2,14939,2018-12-31 01:30
64.4,14937,2018-12-31 01:30
78.8733,8756,2018-12-31 01:30
53.4,14941,2018-12-31 01:30
44.883,83336,2018-12-31 01:30
37.8,83335,2018-12-31 01:30
80.5839,195635,2018-12-31 01:30
55.1,195634,2018-12-31 01:30
100.474,8718,2018-12-31 02:00
46.4,12779,2018-12-31 02:00
78.0022,12849,2018-12-31 02:00
71.1,8752,2018-12-31 02:00
11.2926,12797,2018-12-31 02:00
56.1,8726,2018-12-31 02:00
100.73,8742,2018-12-31 02:00
57.1,12827,2018-12-31 02:00
87.7778,8725,2018-12-31 02:00
83.3,12793,2018-12-31 02:00
56.0432,8761,2018-12-31 02:00
46.9,12864,2018-12-31 02:00
134.0959,8731,2018-12-31 02:00
68.7,12805,2018-12-31 02:00
66.1603,12853,2018-12-31 02:00
48.1,8754,2018-12-31 02:00
51.4,8719,2018-12-31 02:00
55.819,12781,2018-12-31 02:00
99.4661,12831,2018-12-31 02:00
74,8743,2018-12-31 02:00
44.8961,8732,2018-12-31 02:00
70,12807,2018-12-31 02:00
33.491,53364,2018-12-31 02:00
47.2,12570,2018-12-31 02:00
157.7007,12811,2018-12-31 02:00
80.9,8733,2018-12-31 02:00
56.9604,12825,2018-12-31 02:00
46.3,8740,2018-12-31 02:00
0,8763,2018-12-31 02:00
122.488,12870,2018-12-31 02:00
36.7,8762,2018-12-31 02:00
77.3889,8749,2018-12-31 02:00
59.4,12841,2018-12-31 02:00
240.7778,8745,2018-12-31 02:00
0,12833,2018-12-31 02:00
233.844,8722,2018-12-31 02:00
63.1,12787,2018-12-31 02:00
90.14,12862,2018-12-31 02:00
52.1,8759,2018-12-31 02:00
123.4265,12858,2018-12-31 02:00
56.5,8757,2018-12-31 02:00
55,12791,2018-12-31 02:00
48,8723,2018-12-31 02:00
100.7692,8729,2018-12-31 02:00
70.3,12801,2018-12-31 02:00
67.324,12821,2018-12-31 02:00
47.3,8738,2018-12-31 02:00
90.3694,8766,2018-12-31 02:00
44.2,12878,2018-12-31 02:00
0,8751,2018-12-31 02:00
42.2,12845,2018-12-31 02:00
77.9928,12817,2018-12-31 02:00
47.2,8736,2018-12-31 02:00
31.9348,12874,2018-12-31 02:00
34.8,14933,2018-12-31 02:00
27.6,14939,2018-12-31 02:00
62.4,14937,2018-12-31 02:00
78.8733,8756,2018-12-31 02:00
52.2,14941,2018-12-31 02:00
11.221,83336,2018-12-31 02:00
36.7,83335,2018-12-31 02:00
62.6766,195635,2018-12-31 02:00
55.1,195634,2018-12-31 02:00
66.983,8718,2018-12-31 02:30
52.1,12779,2018-12-31 02:30
55.716,12849,2018-12-31 02:30
58,8752,2018-12-31 02:30
124.222,12797,2018-12-31 02:30
55.7,8726,2018-12-31 02:30
111.922,8742,2018-12-31 02:30
60.3,12827,2018-12-31 02:30
65.8333,8725,2018-12-31 02:30
83.7,12793,2018-12-31 02:30
56.0432,8761,2018-12-31 02:30
45.2,12864,2018-12-31 02:30
122.9218,8731,2018-12-31 02:30
66.5,12805,2018-12-31 02:30
66.1603,12853,2018-12-31 02:30
49.1,8754,2018-12-31 02:30
48.1,8719,2018-12-31 02:30
55.819,12781,2018-12-31 02:30
110.5172,12831,2018-12-31 02:30
77,8743,2018-12-31 02:30
56.1196,8732,2018-12-31 02:30
68,12807,2018-12-31 02:30
0,53364,2018-12-31 02:30
48.8,12570,2018-12-31 02:30
78.8503,12811,2018-12-31 02:30
80.5,8733,2018-12-31 02:30
45.5677,12825,2018-12-31 02:30
49.9,8740,2018-12-31 02:30
0,8763,2018-12-31 02:30
111.3532,12870,2018-12-31 02:30
37.9,8762,2018-12-31 02:30
88.4444,8749,2018-12-31 02:30
61.2,12841,2018-12-31 02:30
229.8333,8745,2018-12-31 02:30
0,12833,2018-12-31 02:30
144.76,8722,2018-12-31 02:30
61.2,12787,2018-12-31 02:30
90.14,12862,2018-12-31 02:30
53.2,8759,2018-12-31 02:30
100.9861,12858,2018-12-31 02:30
56.5,8757,2018-12-31 02:30
77,12791,2018-12-31 02:30
48.6,8723,2018-12-31 02:30
67.1802,8729,2018-12-31 02:30
71.8,12801,2018-12-31 02:30
67.324,12821,2018-12-31 02:30
47.8,8738,2018-12-31 02:30
90.3694,8766,2018-12-31 02:30
43.5,12878,2018-12-31 02:30
0,8751,2018-12-31 02:30
41.7,12845,2018-12-31 02:30
77.9928,12817,2018-12-31 02:30
46.3,8736,2018-12-31 02:30
63.8685,12874,2018-12-31 02:30
36.2,14933,2018-12-31 02:30
27.7,14939,2018-12-31 02:30
63.9,14937,2018-12-31 02:30
78.8733,8756,2018-12-31 02:30
52.9,14941,2018-12-31 02:30
56.103,83336,2018-12-31 02:30
37.7,83335,2018-12-31 02:30
80.5839,195635,2018-12-31 02:30
52.9,195634,2018-12-31 02:30
44.655,8718,2018-12-31 03:00
50.2,12779,2018-12-31 03:00
55.716,12849,2018-12-31 03:00
58,8752,2018-12-31 03:00
33.8789,12797,2018-12-31 03:00
55.5,8726,2018-12-31 03:00
134.307,8742,2018-12-31 03:00
59,12827,2018-12-31 03:00
65.8333,8725,2018-12-31 03:00
83.9,12793,2018-12-31 03:00
67.2514,8761,2018-12-31 03:00
46.4,12864,2018-12-31 03:00
122.9218,8731,2018-12-31 03:00
67.3,12805,2018-12-31 03:00
110.2675,12853,2018-12-31 03:00
55.2,8754,2018-12-31 03:00
48.4,8719,2018-12-31 03:00
44.655,12781,2018-12-31 03:00
99.4661,12831,2018-12-31 03:00
78.5,8743,2018-12-31 03:00
56.1196,8732,2018-12-31 03:00
66,12807,2018-12-31 03:00
0,53364,2018-12-31 03:00
48.2,12570,2018-12-31 03:00
78.8503,12811,2018-12-31 03:00
80.5,8733,2018-12-31 03:00
56.9604,12825,2018-12-31 03:00
45.4,8740,2018-12-31 03:00
0,8763,2018-12-31 03:00
111.3532,12870,2018-12-31 03:00
38.1,8762,2018-12-31 03:00
110.5556,8749,2018-12-31 03:00
66.7,12841,2018-12-31 03:00
251.7222,8745,2018-12-31 03:00
0,12833,2018-12-31 03:00
122.49,8722,2018-12-31 03:00
61,12787,2018-12-31 03:00
90.14,12862,2018-12-31 03:00
51.4,8759,2018-12-31 03:00
100.9861,12858,2018-12-31 03:00
55.1,8757,2018-12-31 03:00
77,12791,2018-12-31 03:00
48.4,8723,2018-12-31 03:00
201.5395,8729,2018-12-31 03:00
74.1,12801,2018-12-31 03:00
67.324,12821,2018-12-31 03:00
48.3,8738,2018-12-31 03:00
90.3694,8766,2018-12-31 03:00
43.6,12878,2018-12-31 03:00
0,8751,2018-12-31 03:00
41.4,12845,2018-12-31 03:00
77.9928,12817,2018-12-31 03:00
45.4,8736,2018-12-31 03:00
31.9348,12874,2018-12-31 03:00
37.1,14933,2018-12-31 03:00
28.9,14939,2018-12-31 03:00
66.1,14937,2018-12-31 03:00
78.8733,8756,2018-12-31 03:00
52.6,14941,2018-12-31 03:00
44.883,83336,2018-12-31 03:00
36.1,83335,2018-12-31 03:00
66.0344,195635,2018-12-31 03:00
50.6,195634,2018-12-31 03:00
66.983,8718,2018-12-31 03:30
50.2,12779,2018-12-31 03:30
55.716,12849,2018-12-31 03:30
56.5,8752,2018-12-31 03:30
90.3431,12797,2018-12-31 03:30
58.9,8726,2018-12-31 03:30
123.114,8742,2018-12-31 03:30
58.5,12827,2018-12-31 03:30
87.7778,8725,2018-12-31 03:30
83.1,12793,2018-12-31 03:30
56.0432,8761,2018-12-31 03:30
45.3,12864,2018-12-31 03:30
122.9218,8731,2018-12-31 03:30
66.7,12805,2018-12-31 03:30
110.2675,12853,2018-12-31 03:30
55.4,8754,2018-12-31 03:30
48.7,8719,2018-12-31 03:30
44.655,12781,2018-12-31 03:30
88.4138,12831,2018-12-31 03:30
83,8743,2018-12-31 03:30
56.1196,8732,2018-12-31 03:30
66.2,12807,2018-12-31 03:30
0,53364,2018-12-31 03:30
48,12570,2018-12-31 03:30
123.9075,12811,2018-12-31 03:30
83.5,8733,2018-12-31 03:30
45.5677,12825,2018-12-31 03:30
45.6,8740,2018-12-31 03:30
1.114,8763,2018-12-31 03:30
100.2183,12870,2018-12-31 03:30
36.8,8762,2018-12-31 03:30
110.5556,8749,2018-12-31 03:30
65.6,12841,2018-12-31 03:30
240.7778,8745,2018-12-31 03:30
0,12833,2018-12-31 03:30
144.76,8722,2018-12-31 03:30
61.3,12787,2018-12-31 03:30
101.4081,12862,2018-12-31 03:30
52.4,8759,2018-12-31 03:30
145.868,12858,2018-12-31 03:30
54.5,8757,2018-12-31 03:30
55,12791,2018-12-31 03:30
48.4,8723,2018-12-31 03:30
235.1296,8729,2018-12-31 03:30
73.9,12801,2018-12-31 03:30
78.544,12821,2018-12-31 03:30
48.5,8738,2018-12-31 03:30
90.3694,8766,2018-12-31 03:30
44.2,12878,2018-12-31 03:30
0,8751,2018-12-31 03:30
41.6,12845,2018-12-31 03:30
77.9928,12817,2018-12-31 03:30
45.2,8736,2018-12-31 03:30
63.8685,12874,2018-12-31 03:30
38.1,14933,2018-12-31 03:30
28.4,14939,2018-12-31 03:30
66.5,14937,2018-12-31 03:30
101.409,8756,2018-12-31 03:30
53.4,14941,2018-12-31 03:30
11.221,83336,2018-12-31 03:30
38.7,83335,2018-12-31 03:30
97.3727,195635,2018-12-31 03:30
52.4,195634,2018-12-31 03:30
78.147,8718,2018-12-31 04:00
55.5,12779,2018-12-31 04:00
78.0022,12849,2018-12-31 04:00
55.2,8752,2018-12-31 04:00
90.3431,12797,2018-12-31 04:00
63.1,8726,2018-12-31 04:00
100.73,8742,2018-12-31 04:00
57.5,12827,2018-12-31 04:00
98.75,8725,2018-12-31 04:00
82.3,12793,2018-12-31 04:00
89.6689,8761,2018-12-31 04:00
44.7,12864,2018-12-31 04:00
122.9218,8731,2018-12-31 04:00
66.7,12805,2018-12-31 04:00
143.3477,12853,2018-12-31 04:00
62.4,8754,2018-12-31 04:00
51.5,8719,2018-12-31 04:00
44.655,12781,2018-12-31 04:00
110.5172,12831,2018-12-31 04:00
80.5,8743,2018-12-31 04:00
56.1196,8732,2018-12-31 04:00
66.8,12807,2018-12-31 04:00
0,53364,2018-12-31 04:00
50.8,12570,2018-12-31 04:00
90.1144,12811,2018-12-31 04:00
82.7,8733,2018-12-31 04:00
56.9604,12825,2018-12-31 04:00
49.3,8740,2018-12-31 04:00
0,8763,2018-12-31 04:00
122.488,12870,2018-12-31 04:00
36.9,8762,2018-12-31 04:00
132.6667,8749,2018-12-31 04:00
67.4,12841,2018-12-31 04:00
262.6667,8745,2018-12-31 04:00
0,12833,2018-12-31 04:00
133.625,8722,2018-12-31 04:00
60.7,12787,2018-12-31 04:00
0,12862,2018-12-31 04:00
58,8759,2018-12-31 04:00
100.9861,12858,2018-12-31 04:00
53.9,8757,2018-12-31 04:00
66,12791,2018-12-31 04:00
49.4,8723,2018-12-31 04:00
212.7354,8729,2018-12-31 04:00
74.6,12801,2018-12-31 04:00
78.544,12821,2018-12-31 04:00
47.9,8738,2018-12-31 04:00
79.0735,8766,2018-12-31 04:00
42.9,12878,2018-12-31 04:00
0,8751,2018-12-31 04:00
41.3,12845,2018-12-31 04:00
0,12817,2018-12-31 04:00
45.5,8736,2018-12-31 04:00
63.8685,12874,2018-12-31 04:00
36.5,14933,2018-12-31 04:00
29.1,14939,2018-12-31 04:00
65.6,14937,2018-12-31 04:00
90.1406,8756,2018-12-31 04:00
53.9,14941,2018-12-31 04:00
134.648,83336,2018-12-31 04:00
40.4,83335,2018-12-31 04:00
94.015,195635,2018-12-31 04:00
52.6,195634,2018-12-31 04:00
66.983,8718,2018-12-31 04:30
55.8,12779,2018-12-31 04:30
44.5723,12849,2018-12-31 04:30
57,8752,2018-12-31 04:30
67.7579,12797,2018-12-31 04:30
69.3,8726,2018-12-31 04:30
100.73,8742,2018-12-31 04:30
63.9,12827,2018-12-31 04:30
87.7778,8725,2018-12-31 04:30
83.4,12793,2018-12-31 04:30
78.4607,8761,2018-12-31 04:30
46.4,12864,2018-12-31 04:30
134.0959,8731,2018-12-31 04:30
72.7,12805,2018-12-31 04:30
121.2946,12853,2018-12-31 04:30
64.5,8754,2018-12-31 04:30
51.8,8719,2018-12-31 04:30
55.819,12781,2018-12-31 04:30
99.4661,12831,2018-12-31 04:30
79.5,8743,2018-12-31 04:30
101.0158,8732,2018-12-31 04:30
66.6,12807,2018-12-31 04:30
0,53364,2018-12-31 04:30
56.6,12570,2018-12-31 04:30
123.9075,12811,2018-12-31 04:30
84.4,8733,2018-12-31 04:30
56.9604,12825,2018-12-31 04:30
56.6,8740,2018-12-31 04:30
0,8763,2018-12-31 04:30
111.3532,12870,2018-12-31 04:30
37.2,8762,2018-12-31 04:30
132.6667,8749,2018-12-31 04:30
72.8,12841,2018-12-31 04:30
262.6667,8745,2018-12-31 04:30
0,12833,2018-12-31 04:30
155.896,8722,2018-12-31 04:30
60.8,12787,2018-12-31 04:30
90.14,12862,2018-12-31 04:30
62,8759,2018-12-31 04:30
100.9861,12858,2018-12-31 04:30
57.4,8757,2018-12-31 04:30
66,12791,2018-12-31 04:30
66.2,8723,2018-12-31 04:30
123.1633,8729,2018-12-31 04:30
73.7,12801,2018-12-31 04:30
67.324,12821,2018-12-31 04:30
47.1,8738,2018-12-31 04:30
90.3694,8766,2018-12-31 04:30
44.7,12878,2018-12-31 04:30
0,8751,2018-12-31 04:30
43.3,12845,2018-12-31 04:30
111.4174,12817,2018-12-31 04:30
46.7,8736,2018-12-31 04:30
63.8685,12874,2018-12-31 04:30
38.3,14933,2018-12-31 04:30
28.8,14939,2018-12-31 04:30
67.1,14937,2018-12-31 04:30
78.8733,8756,2018-12-31 04:30
53.2,14941,2018-12-31 04:30
134.648,83336,2018-12-31 04:30
63,83335,2018-12-31 04:30
71.6303,195635,2018-12-31 04:30
51.7,195634,2018-12-31 04:30
78.147,8718,2018-12-31 05:00
71.1,12779,2018-12-31 05:00
78.0022,12849,2018-12-31 05:00
71,8752,2018-12-31 05:00
180.6873,12797,2018-12-31 05:00
78.5,8726,2018-12-31 05:00
167.883,8742,2018-12-31 05:00
70.8,12827,2018-12-31 05:00
43.8889,8725,2018-12-31 05:00
83.8,12793,2018-12-31 05:00
100.8782,8761,2018-12-31 05:00
53.2,12864,2018-12-31 05:00
134.0959,8731,2018-12-31 05:00
79.7,12805,2018-12-31 05:00
121.2946,12853,2018-12-31 05:00
71.2,8754,2018-12-31 05:00
52.1,8719,2018-12-31 05:00
44.655,12781,2018-12-31 05:00
110.5172,12831,2018-12-31 05:00
85,8743,2018-12-31 05:00
123.4638,8732,2018-12-31 05:00
71.8,12807,2018-12-31 05:00
0,53364,2018-12-31 05:00
71,12570,2018-12-31 05:00
180.2298,12811,2018-12-31 05:00
91.3,8733,2018-12-31 05:00
68.3521,12825,2018-12-31 05:00
55.3,8740,2018-12-31 05:00
10.022,8763,2018-12-31 05:00
133.624,12870,2018-12-31 05:00
40.3,8762,2018-12-31 05:00
265.3333,8749,2018-12-31 05:00
74.2,12841,2018-12-31 05:00
273.6111,8745,2018-12-31 05:00
0,12833,2018-12-31 05:00
167.031,8722,2018-12-31 05:00
69.7,12787,2018-12-31 05:00
112.6752,12862,2018-12-31 05:00
80.3,8759,2018-12-31 05:00
134.6478,12858,2018-12-31 05:00
66.2,8757,2018-12-31 05:00
99,12791,2018-12-31 05:00
87.2,8723,2018-12-31 05:00
67.1802,8729,2018-12-31 05:00
97.1,12801,2018-12-31 05:00
89.765,12821,2018-12-31 05:00
45.7,8738,2018-12-31 05:00
90.3694,8766,2018-12-31 05:00
66.4,12878,2018-12-31 05:00
278.755,8751,2018-12-31 05:00
54,12845,2018-12-31 05:00
155.9844,12817,2018-12-31 05:00
66.4,8736,2018-12-31 05:00
63.8685,12874,2018-12-31 05:00
41.9,14933,2018-12-31 05:00
30,14939,2018-12-31 05:00
71.8,14937,2018-12-31 05:00
67.606,8756,2018-12-31 05:00
51.9,14941,2018-12-31 05:00
100.986,83336,2018-12-31 05:00
61.6,83335,2018-12-31 05:00
69.3922,195635,2018-12-31 05:00
54.9,195634,2018-12-31 05:00
78.147,8718,2018-12-31 05:30
68.6,12779,2018-12-31 05:30
100.2883,12849,2018-12-31 05:30
86.5,8752,2018-12-31 05:30
79.0505,12797,2018-12-31 05:30
87.5,8726,2018-12-31 05:30
156.691,8742,2018-12-31 05:30
97.5,12827,2018-12-31 05:30
87.7778,8725,2018-12-31 05:30
104.5,12793,2018-12-31 05:30
89.6689,8761,2018-12-31 05:30
65.3,12864,2018-12-31 05:30
145.2711,8731,2018-12-31 05:30
83.4,12805,2018-12-31 05:30
66.1603,12853,2018-12-31 05:30
82,8754,2018-12-31 05:30
73.1,8719,2018-12-31 05:30
55.819,12781,2018-12-31 05:30
132.6207,12831,2018-12-31 05:30
90,8743,2018-12-31 05:30
157.1354,8732,2018-12-31 05:30
80.2,12807,2018-12-31 05:30
0,53364,2018-12-31 05:30
84.9,12570,2018-12-31 05:30
168.9658,12811,2018-12-31 05:30
91.7,8733,2018-12-31 05:30
68.3521,12825,2018-12-31 05:30
61.8,8740,2018-12-31 05:30
13.362,8763,2018-12-31 05:30
122.488,12870,2018-12-31 05:30
42.2,8762,2018-12-31 05:30
210.0556,8749,2018-12-31 05:30
76.6,12841,2018-12-31 05:30
251.7222,8745,2018-12-31 05:30
0,12833,2018-12-31 05:30
200.437,8722,2018-12-31 05:30
73.8,12787,2018-12-31 05:30
247.8857,12862,2018-12-31 05:30
94.1,8759,2018-12-31 05:30
201.9712,12858,2018-12-31 05:30
67.4,8757,2018-12-31 05:30
132,12791,2018-12-31 05:30
86.8,8723,2018-12-31 05:30
123.1633,8729,2018-12-31 05:30
97.9,12801,2018-12-31 05:30
89.765,12821,2018-12-31 05:30
56.5,8738,2018-12-31 05:30
101.6664,8766,2018-12-31 05:30
68.9,12878,2018-12-31 05:30
247.782,8751,2018-12-31 05:30
59.9,12845,2018-12-31 05:30
111.4174,12817,2018-12-31 05:30
74.5,8736,2018-12-31 05:30
63.8685,12874,2018-12-31 05:30
49.7,14933,2018-12-31 05:30
30.4,14939,2018-12-31 05:30
80.1,14937,2018-12-31 05:30
101.409,8756,2018-12-31 05:30
55.4,14941,2018-12-31 05:30
78.544,83336,2018-12-31 05:30
56,83335,2018-12-31 05:30
69.3922,195635,2018-12-31 05:30
72.2,195634,2018-12-31 05:30
89.083,8718,2018-12-31 06:00
69.1,12779,2018-12-31 06:00
88.9184,12849,2018-12-31 06:00
108.9,8752,2018-12-31 06:00
135.5157,12797,2018-12-31 06:00
87.9,8726,2018-12-31 06:00
212.113,8742,2018-12-31 06:00
100.4,12827,2018-12-31 06:00
120.6944,8725,2018-12-31 06:00
106.6,12793,2018-12-31 06:00
78.2616,8761,2018-12-31 06:00
72,12864,2018-12-31 06:00
133.7564,8731,2018-12-31 06:00
90.9,12805,2018-12-31 06:00
197.9795,12853,2018-12-31 06:00
112.5,8754,2018-12-31 06:00
74.7,8719,2018-12-31 06:00
66.812,12781,2018-12-31 06:00
132.9599,12831,2018-12-31 06:00
106,8743,2018-12-31 06:00
123.4638,8732,2018-12-31 06:00
100.6,12807,2018-12-31 06:00
11.135,53364,2018-12-31 06:00
92.1,12570,2018-12-31 06:00
191.0078,12811,2018-12-31 06:00
106.5,8733,2018-12-31 06:00
306.8104,12825,2018-12-31 06:00
72.8,8740,2018-12-31 06:00
15.51,8763,2018-12-31 06:00
133.2849,12870,2018-12-31 06:00
61.6,8762,2018-12-31 06:00
220.5556,8749,2018-12-31 06:00
105.7,12841,2018-12-31 06:00
272.9167,8745,2018-12-31 06:00
0.8,12833,2018-12-31 06:00
199.415,8722,2018-12-31 06:00
95.8,12787,2018-12-31 06:00
157.7457,12862,2018-12-31 06:00
101.8,8759,2018-12-31 06:00
213.1925,12858,2018-12-31 06:00
91.7,8757,2018-12-31 06:00
120.694,12791,2018-12-31 06:00
93,8723,2018-12-31 06:00
167.5274,8729,2018-12-31 06:00
97.9,12801,2018-12-31 06:00
100.73,12821,2018-12-31 06:00
54.2,8738,2018-12-31 06:00
112.9623,8766,2018-12-31 06:00
79.4,12878,2018-12-31 06:00
247.782,8751,2018-12-31 06:00
71.4,12845,2018-12-31 06:00
200.0437,12817,2018-12-31 06:00
98.8,8736,2018-12-31 06:00
63.7064,12874,2018-12-31 06:00
70.1,14933,2018-12-31 06:00
32.3,14939,2018-12-31 06:00
102.4,14937,2018-12-31 06:00
112.3904,8756,2018-12-31 06:00
70,14941,2018-12-31 06:00
89.765,83336,2018-12-31 06:00
58.7,83335,2018-12-31 06:00
63.9571,195635,2018-12-31 06:00
87.6,195634,2018-12-31 06:00
77.948,8718,2018-12-31 06:30
68.6,12779,2018-12-31 06:30
122.2634,12849,2018-12-31 06:30
121.4,8752,2018-12-31 06:30
124.222,12797,2018-12-31 06:30
100.7,8726,2018-12-31 06:30
212.113,8742,2018-12-31 06:30
99.2,12827,2018-12-31 06:30
109.7222,8725,2018-12-31 06:30
112.1,12793,2018-12-31 06:30
111.802,8761,2018-12-31 06:30
73.4,12864,2018-12-31 06:30
144.9034,8731,2018-12-31 06:30
98.4,12805,2018-12-31 06:30
164.9831,12853,2018-12-31 06:30
111.4,8754,2018-12-31 06:30
81.4,8719,2018-12-31 06:30
89.083,12781,2018-12-31 06:30
155.1198,12831,2018-12-31 06:30
119,8743,2018-12-31 06:30
157.1354,8732,2018-12-31 06:30
97,12807,2018-12-31 06:30
0,53364,2018-12-31 06:30
83.4,12570,2018-12-31 06:30
191.0078,12811,2018-12-31 06:30
115,8733,2018-12-31 06:30
318.1734,12825,2018-12-31 06:30
88.5,8740,2018-12-31 06:30
13.294,8763,2018-12-31 06:30
122.1772,12870,2018-12-31 06:30
81.6,8762,2018-12-31 06:30
231.5833,8749,2018-12-31 06:30
119.1,12841,2018-12-31 06:30
251.0833,8745,2018-12-31 06:30
14.5,12833,2018-12-31 06:30
88.629,8722,2018-12-31 06:30
104.3,12787,2018-12-31 06:30
157.7457,12862,2018-12-31 06:30
111.4,8759,2018-12-31 06:30
213.1925,12858,2018-12-31 06:30
98.9,8757,2018-12-31 06:30
131.667,12791,2018-12-31 06:30
100.1,8723,2018-12-31 06:30
156.3585,8729,2018-12-31 06:30
106,12801,2018-12-31 06:30
100.73,12821,2018-12-31 06:30
62.5,8738,2018-12-31 06:30
124.2582,8766,2018-12-31 06:30
89.7,12878,2018-12-31 06:30
309.728,8751,2018-12-31 06:30
77.1,12845,2018-12-31 06:30
100.0224,12817,2018-12-31 06:30
84.8,8736,2018-12-31 06:30
63.7064,12874,2018-12-31 06:30
71,14933,2018-12-31 06:30
37.9,14939,2018-12-31 06:30
109,14937,2018-12-31 06:30
112.3904,8756,2018-12-31 06:30
76.4,14941,2018-12-31 06:30
78.544,83336,2018-12-31 06:30
58.2,83335,2018-12-31 06:30
94.2536,195635,2018-12-31 06:30
85,195634,2018-12-31 06:30
144.76,8718,2018-12-31 07:00
79.8,12779,2018-12-31 07:00
133.3777,12849,2018-12-31 07:00
129.2,8752,2018-12-31 07:00
180.6873,12797,2018-12-31 07:00
105.4,8726,2018-12-31 07:00
212.113,8742,2018-12-31 07:00
105.9,12827,2018-12-31 07:00
109.7222,8725,2018-12-31 07:00
128.8,12793,2018-12-31 07:00
122.9817,8761,2018-12-31 07:00
87,12864,2018-12-31 07:00
133.7564,8731,2018-12-31 07:00
104.7,12805,2018-12-31 07:00
230.9759,12853,2018-12-31 07:00
121,8754,2018-12-31 07:00
81.1,8719,2018-12-31 07:00
89.083,12781,2018-12-31 07:00
177.2798,12831,2018-12-31 07:00
127.5,8743,2018-12-31 07:00
157.1354,8732,2018-12-31 07:00
96.4,12807,2018-12-31 07:00
11.135,53364,2018-12-31 07:00
84.4,12570,2018-12-31 07:00
191.0078,12811,2018-12-31 07:00
129.9,8733,2018-12-31 07:00
159.0867,12825,2018-12-31 07:00
98.6,8740,2018-12-31 07:00
11.079,8763,2018-12-31 07:00
